Date,Ticker,Headline
2026-02-16,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-16,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-02-16,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-02-17,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-17,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-02-17,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-02-17,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-02-17,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-18,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-02-18,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-18,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-02-18,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-02-19,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-02-19,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-02-19,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-19,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-02-20,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-02-20,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-02-20,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-02-20,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-02-23,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-02-23,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-02-23,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-02-23,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-02-23,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-02-24,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-24,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-02-25,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-02-25,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-02-25,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-25,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-02-25,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-02-26,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-02-26,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-02-26,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-02-26,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-02-26,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-02-26,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-02-27,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-02-27,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-02-27,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-02-27,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-03-02,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-03-02,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-03-02,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-03-02,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-03-02,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-03-04,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-03-04,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-03-04,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-03-05,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-03-05,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-03-05,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-06,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-03-06,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-03-09,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-03-09,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-03-09,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-03-09,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-03-10,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-03-10,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-03-10,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-11,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-03-11,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-03-11,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-03-11,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-03-11,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-12,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-03-12,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-03-12,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-03-12,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-03-12,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-03-12,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-13,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-03-13,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-03-13,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-03-13,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-03-16,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-03-16,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-03-16,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-03-16,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-03-17,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-03-17,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-03-17,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-03-17,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-03-18,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-03-18,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-03-18,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-03-18,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-03-19,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-03-19,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-03-19,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-19,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-03-20,^NSEI,Corporate tax restructuring murmurs trigger volatile midday index swings.
2026-03-20,^NSEI,FII outflows accelerate across Indian blue chips amid global bond yield spikes.
2026-03-20,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-23,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-03-23,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-03-23,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-03-23,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-23,^NSEBANK,PSU banks rally aggressively following infrastructural credit budget increases.
2026-03-23,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-03-24,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-03-24,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-03-25,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-03-25,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-27,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-03-27,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-03-27,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-03-30,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-03-30,^NSEI,"Retail inflation cools to historic lows, boosting manufacturing projections."
2026-03-30,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-03-30,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-03-30,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-04-01,^NSEI,Nifty index reclaims crucial psychological support level on heavy institutional buying.
2026-04-01,^NSEBANK,Axis and ICICI Bank derivatives options capture massive upside volume sweeps.
2026-04-01,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-04-01,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
2026-04-02,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-04-02,^NSEBANK,HDFC Bank asset-quality metrics surprise Street analysts favorably.
2026-04-02,^NSEBANK,Private bank net interest margins experience unexpected compression.
2026-04-02,^NSEBANK,Interbank liquidity deficits drop significantly after market stabilization liquidity pumps.
2026-04-06,^NSEI,Geopolitical friction in energy corridors forces domestic margin contraction.
2026-04-06,^NSEI,"RBI holds repo rate steady, flags near-term inflation upside risks."
2026-04-06,^NSEI,"GST collections surpass tracking estimates, pointing to robust domestic consumption."
2026-04-06,^NSEBANK,Bad-loan provisions climb across mid-tier financial institutions.
2026-04-06,^NSEBANK,Banking regulation enforcement updates trigger broad sector consolidation.
